x0_x,x0_y,x1_x,x1_y,x2_x,x2_y,x3_x,x3_y,x4_x,x4_y,x5_x,x5_y,x6_x,x6_y,x7_x,x7_y,x8_x,x8_y,x9_x,x9_y,x10_x,x10_y,x11_x,x11_y,x12_x,x12_y,x13_x,x13_y,x14_x,x14_y,x15_x,x15_y,x16_x,x16_y,x17_x,x17_y,x18_x,x18_y,x19_x,x19_y,x20_x,x20_y,label
0.1041542291641235,0.7564042210578918,0.1177698224782943,0.7450826168060303,0.1246222406625747,0.7290777564048767,0.1272097527980804,0.7174198031425476,0.1268704682588577,0.7089955806732178,0.1163458526134491,0.7079684734344482,0.1277225315570831,0.6977301239967346,0.1370745301246643,0.7058174014091492,0.1425079405307769,0.715860903263092,0.1127214059233665,0.7062510848045349,0.1281159222126007,0.6948472261428833,0.1374387294054031,0.7053274512290955,0.1410024762153625,0.7171120643615723,0.1091635376214981,0.7061067223548889,0.1260347068309784,0.6943750381469727,0.1342691034078598,0.7056889533996582,0.136617511510849,0.7184454798698425,0.1058744043111801,0.7088496685028076,0.1211036741733551,0.7027962803840637,0.1270340234041214,0.712007999420166,0.1283216923475265,0.7230930924415588,Hello
0.1039115712046623,0.7553562521934509,0.1172808706760406,0.7437306642532349,0.1242000758647918,0.728022038936615,0.1279270946979522,0.7159839272499084,0.1291140764951706,0.7063040137290955,0.1148573532700538,0.7069157361984253,0.1258949786424636,0.6956396698951721,0.1356357634067535,0.7040561437606812,0.140907421708107,0.7145048379898071,0.1115922257304191,0.7054796814918518,0.1268766224384308,0.6934117078781128,0.1366340219974517,0.7039785981178284,0.1401267349720001,0.7159318923950195,0.1082402616739273,0.7054218649864197,0.125370368361473,0.694200873374939,0.133927509188652,0.7057075500488281,0.1361464411020279,0.7187185287475586,0.1048405617475509,0.7078878879547119,0.1202350184321403,0.7017366886138916,0.1269028186798095,0.7108534574508667,0.1286418884992599,0.7221535444259644,Hello
0.1037545353174209,0.7558823227882385,0.1169254854321479,0.7439638376235962,0.1237863823771476,0.7280670404434204,0.1273101568222046,0.7162961959838867,0.1286450326442718,0.7069581151008606,0.1126060634851455,0.7056492567062378,0.1244629696011543,0.6956090331077576,0.1342594474554062,0.7039329409599304,0.1394830197095871,0.7140465378761292,0.1092480570077896,0.7046222686767578,0.1250822991132736,0.6933639049530029,0.1352552473545074,0.7036718130111694,0.1389973014593124,0.7153668403625488,0.1065928786993026,0.7055364847183228,0.1237456649541854,0.6942406296730042,0.1328788697719574,0.7051492929458618,0.1355911940336227,0.7176989912986755,0.1046896949410438,0.7093421220779419,0.1196955442428588,0.7023055553436279,0.1263363659381866,0.7110447287559509,0.128193125128746,0.7220736145973206,Hello
0.1025148183107376,0.7565330862998962,0.1156215891242027,0.7448035478591919,0.1226079016923904,0.7299095392227173,0.1266029179096222,0.7190051078796387,0.1272417604923248,0.7105963230133057,0.1095512807369232,0.7074379324913025,0.1236899048089981,0.6972170472145081,0.1338216662406921,0.7051445841789246,0.139278382062912,0.7146404385566711,0.106294460594654,0.7055725455284119,0.1242818087339401,0.6933494210243225,0.1342778801918029,0.7043001651763916,0.1380742937326431,0.7162509560585022,0.1041737794876098,0.7055133581161499,0.1235425621271133,0.6932747960090637,0.1314326226711273,0.7056257128715515,0.1332190185785293,0.7188847661018372,0.103233702480793,0.708025336265564,0.1197201237082481,0.7003432512283325,0.12553171813488,0.7092610597610474,0.1265623718500137,0.7199693322181702,Hello
0.1029494553804397,0.7563135623931885,0.1158650368452072,0.7435674667358398,0.1229649856686592,0.728533923625946,0.1267945617437362,0.7173445820808411,0.127281367778778,0.7084358334541321,0.1114463731646537,0.7076705694198608,0.1233431473374366,0.6970231533050537,0.1331727504730224,0.7047364115715027,0.1387921720743179,0.7146267890930176,0.1081200018525123,0.7060853838920593,0.1237753555178642,0.6940296292304993,0.1338412463665008,0.7041789293289185,0.137976586818695,0.7159963250160217,0.105142243206501,0.7058812975883484,0.1224876344203949,0.6936124563217163,0.1312194764614105,0.7046447396278381,0.1340307742357254,0.7176074385643005,0.1026364937424659,0.7081722617149353,0.1180381476879119,0.700681209564209,0.1242408230900764,0.7090836763381958,0.12598317861557,0.7199732661247253,Hello
0.1023143306374549,0.7564231157302856,0.1155618652701377,0.7445640563964844,0.122350588440895,0.7286983132362366,0.1257919371128082,0.7171730995178223,0.1263979524374008,0.7086131572723389,0.109807588160038,0.7074413299560547,0.1227243021130561,0.6973764896392822,0.1326359212398529,0.7050323486328125,0.138078972697258,0.7147166728973389,0.1062468588352203,0.7057385444641113,0.1230887696146965,0.6940029859542847,0.1330669820308685,0.7045349478721619,0.1369607597589492,0.7164366841316223,0.1035361960530281,0.7057850360870361,0.1220510601997375,0.6930727958679199,0.1306667774915695,0.7046514749526978,0.1332411468029022,0.7178701162338257,0.1017166897654533,0.7085356116294861,0.1179829537868499,0.7000453472137451,0.1242360323667526,0.7086866497993469,0.1258691400289535,0.7197803258895874,Hello
0.102476842701435,0.756561815738678,0.1156007349491119,0.743607223033905,0.1227426826953888,0.7278420925140381,0.126565396785736,0.7162104249000549,0.1275640130043029,0.7071893811225891,0.1104034557938575,0.7085256576538086,0.1228299066424369,0.6976425647735596,0.1326948404312133,0.7051752805709839,0.1382239013910293,0.7146908044815063,0.1067908704280853,0.7068732976913452,0.122829183936119,0.6941764950752258,0.1326760947704315,0.7049249410629272,0.136503130197525,0.7167609333992004,0.1037570983171463,0.7063043713569641,0.1215097159147262,0.6926242113113403,0.1298916637897491,0.7044859528541565,0.1323428004980087,0.7175694108009338,0.1014288067817688,0.7080680131912231,0.1176127269864082,0.6990122199058533,0.1233029216527938,0.7078001499176025,0.1242555975914001,0.7188241481781006,Hello
0.1017368137836456,0.7570029497146606,0.1149527207016944,0.7440428137779236,0.1218774691224098,0.7283198237419128,0.1243342533707618,0.7169218063354492,0.1228613555431366,0.7085843086242676,0.1097557470202446,0.7081027626991272,0.1223359704017639,0.6972172260284424,0.1321882158517837,0.7048171758651733,0.1377856582403183,0.7147178053855896,0.1060566306114196,0.7065252661705017,0.1223991736769676,0.6941483616828918,0.1321058422327041,0.7046884298324585,0.1360513567924499,0.7167856097221375,0.1031122878193855,0.7061592936515808,0.1209902241826057,0.6934581995010376,0.1288123428821563,0.7051684856414795,0.1310174614191055,0.7184136509895325,0.1010137349367141,0.7079840898513794,0.116946168243885,0.6988370418548584,0.1225759610533714,0.7071009278297424,0.1237443163990974,0.7178552746772766,Hello
0.1017701178789138,0.7561390995979309,0.1149302944540977,0.7433680295944214,0.1215282008051872,0.727999210357666,0.1249001026153564,0.7165811061859131,0.1254734843969345,0.7074280381202698,0.1079152449965477,0.7077367901802063,0.120456226170063,0.6964696049690247,0.1305789202451706,0.7039135694503784,0.1363853365182876,0.7138383388519287,0.1039785295724868,0.7062143087387085,0.1204273551702499,0.6931651830673218,0.1305623948574066,0.7040961980819702,0.1347163319587707,0.7164914608001709,0.101080797612667,0.7057621479034424,0.1192387267947197,0.6922640204429626,0.1273494064807891,0.7046922445297241,0.1296287477016449,0.718356192111969,0.0991404727101326,0.7073974013328552,0.115569069981575,0.6982827186584473,0.1214646324515342,0.7069771885871887,0.1227679327130317,0.7180742025375366,Hello
0.1020497232675552,0.7560197114944458,0.1145467907190322,0.7425432801246643,0.1214160919189453,0.7267810106277466,0.1259221285581588,0.7158419489860535,0.128305047750473,0.707692563533783,0.1069501563906669,0.7074581384658813,0.1194327920675277,0.6964542269706726,0.1294139474630355,0.7040554881095886,0.1351771354675293,0.7138293385505676,0.1028235256671905,0.7059488296508789,0.119114451110363,0.6934549808502197,0.1291164755821228,0.704830527305603,0.1333375722169876,0.7171689867973328,0.1000860929489135,0.70548015832901,0.1179693043231964,0.6918601393699646,0.1265714913606643,0.7040618658065796,0.1297883689403534,0.7176854610443115,0.0985593646764755,0.7071229815483093,0.1147480830550193,0.6971210837364197,0.1211296990513801,0.7052745223045349,0.123461902141571,0.716002881526947,Hello
0.1023924574255943,0.7551432251930237,0.1147231385111808,0.7421319484710693,0.1211991310119628,0.7268256545066833,0.1259230077266693,0.7161271572113037,0.1293372511863708,0.7080962657928467,0.1072642803192138,0.707953155040741,0.1189533397555351,0.6964429616928101,0.1288024336099624,0.7036702036857605,0.1343916654586792,0.7136603593826294,0.10333713889122,0.7064328193664551,0.1189901530742645,0.6930235624313354,0.1287635713815689,0.7041159868240356,0.1325749158859253,0.7163242101669312,0.1004489064216613,0.7058903574943542,0.1178989708423614,0.6912350654602051,0.1261163800954818,0.7035259008407593,0.1287059485912323,0.7170403003692627,0.0985033512115478,0.707384467124939,0.1146284267306327,0.6961883306503296,0.1206756755709648,0.7040637135505676,0.1223597973585128,0.7145968079566956,Hello
0.1021688356995582,0.7558310031890869,0.114693783223629,0.7418764233589172,0.1204597875475883,0.7255572080612183,0.1230954453349113,0.7137691974639893,0.1234458163380622,0.7046093344688416,0.1047222167253494,0.70759516954422,0.1179542243480682,0.6962762475013733,0.1282462477684021,0.7035438418388367,0.133877158164978,0.713489830493927,0.1011618673801422,0.706167995929718,0.1184094697237014,0.6932373642921448,0.1284676045179367,0.7043299078941345,0.1321468651294708,0.7165306210517883,0.099088579416275,0.7056449055671692,0.1177019700407981,0.6917957663536072,0.1262439787387848,0.7036163210868835,0.128876581788063,0.7168609499931335,0.0982949882745742,0.7070322036743164,0.1146052628755569,0.6962032318115234,0.120546743273735,0.7042787671089172,0.1220262795686721,0.7149134278297424,Hello
0.1018099039793014,0.7558115720748901,0.1142287701368331,0.7418601512908936,0.1203391253948211,0.7261959910392761,0.1239815652370452,0.7151228785514832,0.1250184625387191,0.7068600654602051,0.1053265854716301,0.7078892588615417,0.1177484467625618,0.6966686844825745,0.128210112452507,0.7037245631217957,0.1337576508522033,0.7140468955039978,0.1018297225236892,0.706492006778717,0.1176638156175613,0.6934356689453125,0.1280459463596344,0.704010009765625,0.1316804885864257,0.7163493633270264,0.0994187891483306,0.7059382200241089,0.1164533272385597,0.69183349609375,0.1252737641334533,0.703319787979126,0.1277837604284286,0.716429591178894,0.098036415874958,0.7073725461959839,0.1134659573435783,0.696535587310791,0.1196929067373275,0.7041996717453003,0.1211321651935577,0.7146296501159668,Hello
0.1012089401483535,0.7563853859901428,0.1138557121157646,0.7424494028091431,0.1199066489934921,0.7264447808265686,0.1235804110765457,0.7148818373680115,0.1257091015577316,0.7058402299880981,0.104733258485794,0.7079756855964661,0.1172861084342002,0.6968952417373657,0.1275909096002578,0.704089879989624,0.1332901269197464,0.7142168879508972,0.1010750904679298,0.7064988613128662,0.1175126582384109,0.693398654460907,0.1278287917375564,0.7043673992156982,0.1318084150552749,0.7166871428489685,0.0986512601375579,0.7058523893356323,0.1166891753673553,0.6917446851730347,0.1253873258829116,0.7038438320159912,0.1281084865331649,0.7172847390174866,0.0972155481576919,0.7072258591651917,0.1137943863868713,0.6963220238685608,0.1198868155479431,0.7045498490333557,0.1213786303997039,0.7153930068016052,Hello
0.1020190864801406,0.756350040435791,0.114038661122322,0.7421071529388428,0.1199910640716552,0.7258177399635315,0.1229122132062912,0.7140684723854065,0.1237189322710037,0.7050515413284302,0.1059907749295234,0.7077498435974121,0.1182410642504692,0.6967429518699646,0.1281595379114151,0.7039903402328491,0.1339235603809356,0.7136328816413879,0.1017928496003151,0.7064445614814758,0.1177285760641098,0.6937464475631714,0.1274249255657196,0.7050613760948181,0.1313067376613617,0.7174140810966492,0.0986853465437889,0.706011176109314,0.1161452829837799,0.6920713782310486,0.1245173811912536,0.7044763565063477,0.1274237781763076,0.7180843949317932,0.0966408923268318,0.7076115012168884,0.1127793043851852,0.6968948245048523,0.1191281974315643,0.7048038244247437,0.1211390495300293,0.7152628302574158,Hello
0.1016240417957305,0.7557471394538879,0.1141692325472831,0.7418873310089111,0.1203049942851066,0.7270370721817017,0.1249533966183662,0.716447114944458,0.1278201043605804,0.7084038853645325,0.1061259284615516,0.7085554003715515,0.1179503500461578,0.6970568895339966,0.128262311220169,0.7036762237548828,0.1341243088245391,0.7135249376296997,0.1022400185465812,0.707083523273468,0.1176528632640838,0.6938113570213318,0.1274476051330566,0.7049203515052795,0.1308531612157821,0.7176317572593689,0.0991951823234558,0.7063948512077332,0.1160090491175651,0.6919828057289124,0.1242006197571754,0.7043696045875549,0.1262858211994171,0.7180302143096924,0.0968547165393829,0.7076216340065002,0.1125149503350257,0.6961857080459595,0.1184542328119278,0.7041186690330505,0.1196349337697029,0.7149233818054199,Hello
0.1017654240131378,0.7556710243225098,0.114313505589962,0.7418627738952637,0.1198618188500404,0.7261419296264648,0.12280984967947,0.7147322297096252,0.1237346231937408,0.7053295373916626,0.1044955775141716,0.7077968120574951,0.1161065995693206,0.6963333487510681,0.1264669001102447,0.7028879523277283,0.1324644684791565,0.7133887410163879,0.1008863821625709,0.706318736076355,0.1164136081933975,0.693129301071167,0.1264306753873825,0.7033015489578247,0.1304265856742859,0.7157402038574219,0.098352313041687,0.7056612372398376,0.1157422438263893,0.6915184259414673,0.1241917312145233,0.7030243277549744,0.1268185377120971,0.7165911793708801,0.096780925989151,0.7066771984100342,0.1129062697291374,0.6956478953361511,0.1192664057016372,0.7033754587173462,0.121144913136959,0.7142552137374878,Hello
0.1012937650084495,0.7554125785827637,0.1141355782747268,0.7409425973892212,0.1199517697095871,0.7253609895706177,0.1238325387239456,0.7141520380973816,0.125867873430252,0.7053747773170471,0.1043023541569709,0.7071857452392578,0.1165714189410209,0.6958798170089722,0.1272305697202682,0.7023375034332275,0.1332577466964721,0.7122553586959839,0.1006170511245727,0.705791175365448,0.1164361163973808,0.6927990317344666,0.1264622509479522,0.7037009596824646,0.1300071626901626,0.7164174318313599,0.098092570900917,0.7053358554840088,0.1153541356325149,0.6911953687667847,0.1240011975169181,0.7031319737434387,0.1264877915382385,0.7167893648147583,0.0965171977877616,0.7067937850952148,0.1124676018953323,0.6957435011863708,0.1190269067883491,0.7033014297485352,0.1208984777331352,0.7138510942459106,Hello
0.1013687625527381,0.7561871409416199,0.1139592602849006,0.7417887449264526,0.1199210733175277,0.7261702418327332,0.1228884682059288,0.7147729396820068,0.1234650835394859,0.7063068747520447,0.1060715839266777,0.7087960243225098,0.1180981919169426,0.6974857449531555,0.128365933895111,0.7038595676422119,0.1346052438020706,0.713039219379425,0.1020942106842994,0.7069842219352722,0.1177430748939514,0.6940926313400269,0.1274138838052749,0.705356240272522,0.131435364484787,0.7180145382881165,0.0988871902227401,0.7059604525566101,0.1161720305681228,0.6919296979904175,0.1243008002638816,0.7044335007667542,0.12708780169487,0.7183610200881958,0.0963714569807052,0.7068422436714172,0.1126452535390853,0.6957129836082458,0.1189614608883857,0.7033247351646423,0.1209891065955162,0.7138338088989258,Hello
0.1013350114226341,0.7562114000320435,0.1138960346579551,0.741169810295105,0.1194638088345527,0.7258344888687134,0.1227242797613143,0.7148829698562622,0.1241862252354621,0.7064636945724487,0.1044522896409034,0.7081247568130493,0.1173739656805992,0.6966935992240906,0.1280556768178939,0.7032778859138489,0.134580060839653,0.7128372192382812,0.100670039653778,0.7065982222557068,0.1171993315219879,0.6936585307121277,0.1273514777421951,0.7048694491386414,0.1315562278032302,0.7176352739334106,0.0980246812105178,0.7058987617492676,0.1159206926822662,0.6917744278907776,0.1243778839707374,0.7041745185852051,0.1269719451665878,0.7179535627365112,0.0961993709206581,0.7068959474563599,0.1127125918865203,0.6961343884468079,0.1188662648200988,0.7037966847419739,0.120364136993885,0.714257001876831,Hello
0.1013432517647743,0.7564882040023804,0.113765113055706,0.742944061756134,0.1199256777763366,0.7276031374931335,0.1254476606845855,0.7177813053131104,0.1296334266662597,0.7115437984466553,0.1035920605063438,0.7080267071723938,0.1164982840418815,0.6965364217758179,0.1269911229610443,0.7034531831741333,0.1325111538171768,0.71366286277771,0.1000408679246902,0.7067956924438477,0.1163778752088546,0.6938698887825012,0.1269499808549881,0.7043188810348511,0.1307076215744018,0.7164027094841003,0.0979166105389595,0.7065243721008301,0.1153070330619812,0.6923580169677734,0.1243227645754814,0.7039421200752258,0.126922607421875,0.7171092629432678,0.0969091430306434,0.7079628109931946,0.1125177443027496,0.6969470381736755,0.119123175740242,0.7044976949691772,0.1209155693650245,0.7148433923721313,Hello
0.1024925410747528,0.7561802864074707,0.1144996210932731,0.7417277693748474,0.1201869621872901,0.7260984778404236,0.1236691251397132,0.7148992419242859,0.1249968633055687,0.7063087821006775,0.1050806790590286,0.7078126072883606,0.117288552224636,0.6962530016899109,0.1278501749038696,0.703048825263977,0.1338972300291061,0.7130112051963806,0.1012773737311363,0.7065132856369019,0.1172706186771392,0.6934110522270203,0.1276719123125076,0.7038819789886475,0.131763145327568,0.715968906879425,0.0986047908663749,0.7060441374778748,0.1162170469760894,0.6917714476585388,0.124808669090271,0.7035621404647827,0.1275114119052887,0.7167144417762756,0.0970605239272117,0.7074012756347656,0.1132063195109367,0.696183979511261,0.1191287785768508,0.703495979309082,0.1205322220921516,0.7135557532310486,Hello
0.1021105051040649,0.7555035352706909,0.1144953668117523,0.7415037155151367,0.1202469319105148,0.7258205413818359,0.124156042933464,0.714684784412384,0.1261646151542663,0.7065125107765198,0.1067173704504966,0.7068379521369934,0.118310697376728,0.6959096789360046,0.1283203065395355,0.702829897403717,0.1338440030813217,0.7128167748451233,0.1026939004659652,0.7056494951248169,0.1177403926849365,0.6927871108055115,0.1274889409542083,0.7034850120544434,0.131057783961296,0.7158821821212769,0.0994475558400154,0.7054740190505981,0.1160315051674842,0.6915056109428406,0.1243787631392479,0.7033035755157471,0.1268208175897598,0.7166656255722046,0.0969638228416442,0.707392692565918,0.1124253049492836,0.6962649822235107,0.1188177689909935,0.70356285572052,0.1206147670745849,0.7137899398803711,Hello
0.1020803749561309,0.7563315033912659,0.1145348325371742,0.7413634657859802,0.1207452267408371,0.7258299589157104,0.1253364980220794,0.7149317860603333,0.1275138407945633,0.7065317630767822,0.1050755828619003,0.7069409489631653,0.117368072271347,0.6959509253501892,0.1279221326112747,0.702966570854187,0.1335841417312622,0.712915301322937,0.1012578904628753,0.7059786915779114,0.1171775534749031,0.6933867931365967,0.127495139837265,0.7042683362960815,0.1310085356235504,0.7165524363517761,0.0987919569015502,0.7058983445167542,0.1159741505980491,0.6918574571609497,0.1249000579118728,0.7037045359611511,0.1273543238639831,0.716987133026123,0.0974628552794456,0.7076935172080994,0.112992338836193,0.6963130235671997,0.1196507662534713,0.7039692997932434,0.1212980300188064,0.7144738435745239,Hello
0.1026573926210403,0.7562487721443176,0.1151890382170677,0.741388738155365,0.1208430975675582,0.7254959940910339,0.1233362331986427,0.7142859697341919,0.1231947019696235,0.7056212425231934,0.1056153923273086,0.7086142897605896,0.1181966885924339,0.6973269581794739,0.1285649687051773,0.7042924761772156,0.134427860379219,0.7139627933502197,0.1017455607652664,0.7070023417472839,0.1179456934332847,0.6936072707176208,0.128052070736885,0.7044689655303955,0.1320093274116516,0.7167053818702698,0.0989302396774292,0.7063341736793518,0.1165892854332923,0.6920934915542603,0.1253216862678527,0.7037703394889832,0.1281925588846206,0.7171191573143005,0.0970143675804138,0.7076334953308105,0.1132748499512672,0.6964999437332153,0.1198294386267662,0.7037336826324463,0.1218233853578567,0.7139201164245605,Hello
